iter	Passed	Remaining
920	71495	6132
921	71592	6056
922	71710	5982
923	71742	5900
924	71819	5823
925	71909	5746
926	71969	5667
927	72105	5594
928	72169	5515
929	72259	5438
930	72321	5360
931	72387	5281
932	72456	5203
933	72509	5123
934	72548	5043
935	72590	4963
936	72709	4888
937	72753	4808
938	72788	4728
939	72868	4651
940	72903	4571
941	72972	4493
942	73072	4416
943	73120	4337
944	73184	4259
945	73223	4179
946	73267	4100
947	73312	4021
948	73346	3941
949	73398	3863
950	73432	3783
951	73482	3704
952	73547	3627
953	73602	3548
954	73651	3470
955	73716	3392
956	73797	3315
957	73847	3237
958	73883	3158
959	73933	3080
960	73966	3001
961	74109	2927
962	74258	2853
963	74337	2776
964	74403	2698
965	74455	2620
966	74493	2542
967	74543	2464
968	74602	2386
969	74650	2308
970	74683	2230
971	74727	2152
972	74779	2075
973	74815	1997
974	74873	1919
975	74966	1843
976	75013	1765
977	75197	1691
978	75242	1613
979	75289	1536
980	75344	1459
981	75391	1381
982	75438	1304
983	75491	1227
984	75547	1150
985	75613	1073
986	75694	996
987	75827	920
988	75904	844
989	75966	767
990	76008	690
991	76050	613
992	76142	536
993	76170	459
994	76202	382
995	76288	306
996	76310	229
997	76353	153
998	76374	76
999	76401	0
6114	0
